sample_id,dataset_key,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,real_source,official_split,project_split,label,architecture,generator_exposure,relative_path
cf_train_real_e511ace9cac4c75e,small,data/HFCF_small_105.parquet,0,2871,40052.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e511ace9cac4c75e_40052.png.png
cf_train_real_e517437872a0c9de,small,data/HFCF_small_104.parquet,0,2535,07547.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e517437872a0c9de_07547.png.png
cf_train_real_e51f7cf41b298f33,small,data/HFCF_small_179.parquet,0,2361,0057328.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e51f7cf41b298f33_0057328.png.png
cf_train_real_e5248d8b6776b5cc,small,data/HFCF_small_110.parquet,0,2730,61133.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5248d8b6776b5cc_61133.png.png
cf_train_real_e52b4eb8a4162d7d,small,data/HFCF_small_146.parquet,0,920,000000269105.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e52b4eb8a4162d7d_000000269105.jpg.jpg
cf_train_real_e52f2a30f7f50f9e,small,data/HFCF_small_125.parquet,0,679,000000312826.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e52f2a30f7f50f9e_000000312826.jpg.jpg
cf_train_real_e5391963333c6728,small,data/HFCF_small_151.parquet,0,1208,000000226343.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5391963333c6728_000000226343.jpg.jpg
cf_train_real_e551b13306918ae5,small,data/HFCF_small_170.parquet,0,404,0046303.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e551b13306918ae5_0046303.png.png
cf_train_real_e559cbea361865ed,small,data/HFCF_small_172.parquet,0,2844,0056108.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e559cbea361865ed_0056108.png.png
cf_train_real_e55d144def0435fb,small,data/HFCF_small_139.parquet,0,249,000000103267.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e55d144def0435fb_000000103267.jpg.jpg
cf_train_real_e55eb39a689235f1,small,data/HFCF_small_139.parquet,0,2286,000000167644.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e55eb39a689235f1_000000167644.jpg.jpg
cf_train_real_e56cdbacd7ad051a,small,data/HFCF_small_118.parquet,0,505,000000071850.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e56cdbacd7ad051a_000000071850.jpg.jpg
cf_train_real_e5716f51244e11bf,small,data/HFCF_small_144.parquet,0,164,000000312760.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5716f51244e11bf_000000312760.jpg.jpg
cf_train_real_e576f54ebdf599e3,small,data/HFCF_small_142.parquet,0,2006,000000133788.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e576f54ebdf599e3_000000133788.jpg.jpg
cf_train_real_e577c5a0caac907d,small,data/HFCF_small_185.parquet,0,2766,0087119.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e577c5a0caac907d_0087119.png.png
cf_train_real_e58543d2f0ab24bd,small,data/HFCF_small_146.parquet,0,509,000000207862.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e58543d2f0ab24bd_000000207862.jpg.jpg
cf_train_real_e5a32814b2c08a0b,small,data/HFCF_small_94.parquet,0,45,10475.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5a32814b2c08a0b_10475.png.png
cf_train_real_e5a4808642644f08,small,data/HFCF_small_132.parquet,0,1587,000000023117.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5a4808642644f08_000000023117.jpg.jpg
cf_train_real_e5a921e3d855304b,small,data/HFCF_small_164.parquet,0,2597,0058265.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5a921e3d855304b_0058265.png.png
cf_train_real_e5b57123ce6679d5,small,data/HFCF_small_108.parquet,0,2696,16331.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5b57123ce6679d5_16331.png.png
cf_train_real_e5ba183a82feca9f,small,data/HFCF_small_115.parquet,0,2303,D10_I_nat_0116.jpg,JPEG,VISION,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5ba183a82feca9f_D10_I_nat_0116.jpg.jpg
cf_train_real_e5da26dccbe4781a,small,data/HFCF_small_135.parquet,0,204,000000137757.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5da26dccbe4781a_000000137757.jpg.jpg
cf_train_real_e5ea7d36d23ed36f,small,data/HFCF_small_134.parquet,0,1767,000000166009.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5ea7d36d23ed36f_000000166009.jpg.jpg
cf_train_real_e5f2dcbda6be2332,small,data/HFCF_small_165.parquet,0,2301,0001448.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5f2dcbda6be2332_0001448.png.png
cf_train_real_e5f575acc7c6a7c7,small,data/HFCF_small_129.parquet,0,1506,000000246183.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5f575acc7c6a7c7_000000246183.jpg.jpg
cf_train_real_e5f60cc0d62c46f9,small,data/HFCF_small_139.parquet,0,2531,000000216265.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5f60cc0d62c46f9_000000216265.jpg.jpg
cf_train_real_e5f6b0496f52c9c5,small,data/HFCF_small_146.parquet,0,775,000000430783.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5f6b0496f52c9c5_000000430783.jpg.jpg
cf_train_real_e5fbb2ad32462431,small,data/HFCF_small_114.parquet,0,269,20348.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e5fbb2ad32462431_20348.png.png
cf_train_real_e6014dc1815e02cc,small,data/HFCF_small_169.parquet,0,2347,0019411.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6014dc1815e02cc_0019411.png.png
cf_train_real_e603ad818150ae14,small,data/HFCF_small_137.parquet,0,1124,000000354699.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e603ad818150ae14_000000354699.jpg.jpg
cf_train_real_e603ae614b9282f0,small,data/HFCF_small_99.parquet,0,1014,31317.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e603ae614b9282f0_31317.png.png
cf_train_real_e603b34270543e5e,small,data/HFCF_small_169.parquet,0,1943,0079911.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e603b34270543e5e_0079911.png.png
cf_train_real_e604ff49cd42ce79,small,data/HFCF_small_182.parquet,0,2905,0035790.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e604ff49cd42ce79_0035790.png.png
cf_train_real_e60d030f2a018cd7,small,data/HFCF_small_94.parquet,0,2578,06991.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e60d030f2a018cd7_06991.png.png
cf_train_real_e60e5b70cfa01149,small,data/HFCF_small_108.parquet,0,2661,26393.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e60e5b70cfa01149_26393.png.png
cf_train_real_e6121cd9e29c03d0,small,data/HFCF_small_177.parquet,0,1483,0001733.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6121cd9e29c03d0_0001733.png.png
cf_train_real_e614c5a28b784588,small,data/HFCF_small_125.parquet,0,2267,000000491753.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e614c5a28b784588_000000491753.jpg.jpg
cf_train_real_e61b5a89e2bbedaa,small,data/HFCF_small_146.parquet,0,2079,000000551597.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e61b5a89e2bbedaa_000000551597.jpg.jpg
cf_train_real_e61cf73cebeef5f9,small,data/HFCF_small_175.parquet,0,216,0055761.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e61cf73cebeef5f9_0055761.png.png
cf_train_real_e625db1a917b7e25,small,data/HFCF_small_155.parquet,0,2648,000000466449.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e625db1a917b7e25_000000466449.jpg.jpg
cf_train_real_e639a8017c5f19d0,small,data/HFCF_small_93.parquet,0,579,49923.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e639a8017c5f19d0_49923.png.png
cf_train_real_e639bf7922ad7d8f,small,data/HFCF_small_113.parquet,0,1222,10781.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e639bf7922ad7d8f_10781.png.png
cf_train_real_e63e4e88eef97480,small,data/HFCF_small_167.parquet,0,721,0083289.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e63e4e88eef97480_0083289.png.png
cf_train_real_e6555b30d45146d9,small,data/HFCF_small_141.parquet,0,1507,000000124013.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6555b30d45146d9_000000124013.jpg.jpg
cf_train_real_e65a5414e5f19444,small,data/HFCF_small_98.parquet,0,2901,19589.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e65a5414e5f19444_19589.png.png
cf_train_real_e667998e885979be,small,data/HFCF_small_141.parquet,0,2561,000000482080.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e667998e885979be_000000482080.jpg.jpg
cf_train_real_e66e1c47cd102b21,small,data/HFCF_small_124.parquet,0,207,000000027433.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e66e1c47cd102b21_000000027433.jpg.jpg
cf_train_real_e672f898e5936c1b,small,data/HFCF_small_156.parquet,0,1858,0006971.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e672f898e5936c1b_0006971.png.png
cf_train_real_e67553a38995418b,small,data/HFCF_small_133.parquet,0,1469,000000048546.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e67553a38995418b_000000048546.jpg.jpg
cf_train_real_e67e50cb2cf051db,small,data/HFCF_small_160.parquet,0,315,0044417.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e67e50cb2cf051db_0044417.png.png
cf_train_real_e68f9afb12e1659b,small,data/HFCF_small_185.parquet,0,2862,0056634.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e68f9afb12e1659b_0056634.png.png
cf_train_real_e69de1db817cf969,small,data/HFCF_small_105.parquet,0,2724,30538.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e69de1db817cf969_30538.png.png
cf_train_real_e6acdccffcad21a7,small,data/HFCF_small_153.parquet,0,379,000000005146.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6acdccffcad21a7_000000005146.jpg.jpg
cf_train_real_e6b1976ff759d02f,small,data/HFCF_small_138.parquet,0,1867,000000573620.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6b1976ff759d02f_000000573620.jpg.jpg
cf_train_real_e6c2416621b712a0,small,data/HFCF_small_179.parquet,0,1992,0000667.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6c2416621b712a0_0000667.png.png
cf_train_real_e6c3f77fea923ad2,small,data/HFCF_small_152.parquet,0,420,000000099186.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6c3f77fea923ad2_000000099186.jpg.jpg
cf_train_real_e6c6d52dfe263154,small,data/HFCF_small_101.parquet,0,703,41389.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6c6d52dfe263154_41389.png.png
cf_train_real_e6d00bc4a8f40a7f,small,data/HFCF_small_96.parquet,0,2805,11301.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6d00bc4a8f40a7f_11301.png.png
cf_train_real_e6d61dd0975913d7,small,data/HFCF_small_134.parquet,0,905,000000254778.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6d61dd0975913d7_000000254778.jpg.jpg
cf_train_real_e6d870360398356a,small,data/HFCF_small_114.parquet,0,366,D29_I_nat_0144.jpg,JPEG,VISION,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6d870360398356a_D29_I_nat_0144.jpg.jpg
cf_train_real_e6ddaa1b31c0afdf,small,data/HFCF_small_102.parquet,0,2985,40039.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6ddaa1b31c0afdf_40039.png.png
cf_train_real_e6df74140bd72e7c,small,data/HFCF_small_151.parquet,0,2414,000000345591.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6df74140bd72e7c_000000345591.jpg.jpg
cf_train_real_e6ef51f354a5a578,small,data/HFCF_small_178.parquet,0,2302,0028663.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6ef51f354a5a578_0028663.png.png
cf_train_real_e6f46b2cb921cddb,small,data/HFCF_small_164.parquet,0,1356,0018864.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6f46b2cb921cddb_0018864.png.png
cf_train_real_e6f575662f6ac952,small,data/HFCF_small_137.parquet,0,1790,000000391512.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6f575662f6ac952_000000391512.jpg.jpg
cf_train_real_e6f64c1f45012a13,small,data/HFCF_small_117.parquet,0,898,000000366659.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6f64c1f45012a13_000000366659.jpg.jpg
cf_train_real_e6f6cc53b53b9072,small,data/HFCF_small_137.parquet,0,2062,000000130100.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6f6cc53b53b9072_000000130100.jpg.jpg
cf_train_real_e6fa447fdaa96624,small,data/HFCF_small_171.parquet,0,203,0061017.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6fa447fdaa96624_0061017.png.png
cf_train_real_e6fcede7889242ac,small,data/HFCF_small_144.parquet,0,2251,000000041233.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e6fcede7889242ac_000000041233.jpg.jpg
cf_train_real_e701a69c84f0c7af,small,data/HFCF_small_177.parquet,0,790,0058327.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e701a69c84f0c7af_0058327.png.png
cf_train_real_e716568f6ca64ac3,small,data/HFCF_small_139.parquet,0,1958,000000270247.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e716568f6ca64ac3_000000270247.jpg.jpg
cf_train_real_e71be3e27156f2e8,small,data/HFCF_small_109.parquet,0,1484,20188.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e71be3e27156f2e8_20188.png.png
cf_train_real_e7382cfd1790403b,small,data/HFCF_small_155.parquet,0,779,000000339094.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7382cfd1790403b_000000339094.jpg.jpg
cf_train_real_e73b3595c1965cda,small,data/HFCF_small_135.parquet,0,2807,000000262103.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e73b3595c1965cda_000000262103.jpg.jpg
cf_train_real_e73e10424b99b03a,small,data/HFCF_small_137.parquet,0,2437,000000548936.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e73e10424b99b03a_000000548936.jpg.jpg
cf_train_real_e73fd70accae0d40,small,data/HFCF_small_100.parquet,0,1139,51474.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e73fd70accae0d40_51474.png.png
cf_train_real_e746bccca58a0611,small,data/HFCF_small_128.parquet,0,1497,000000053919.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e746bccca58a0611_000000053919.jpg.jpg
cf_train_real_e751b7d2396e0249,small,data/HFCF_small_140.parquet,0,1119,000000465101.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e751b7d2396e0249_000000465101.jpg.jpg
cf_train_real_e76da11f1efbf211,small,data/HFCF_small_106.parquet,0,1466,19056.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e76da11f1efbf211_19056.png.png
cf_train_real_e7743d18534fffff,small,data/HFCF_small_96.parquet,0,2484,65994.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7743d18534fffff_65994.png.png
cf_train_real_e77bc5fa8e9bdcd9,small,data/HFCF_small_177.parquet,0,934,0025053.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e77bc5fa8e9bdcd9_0025053.png.png
cf_train_real_e78f1518c3e1772a,small,data/HFCF_small_164.parquet,0,770,0075491.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e78f1518c3e1772a_0075491.png.png
cf_train_real_e79deb1e1a643bfc,small,data/HFCF_small_104.parquet,0,2038,40705.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e79deb1e1a643bfc_40705.png.png
cf_train_real_e7a7eb5b80fe2eb8,small,data/HFCF_small_136.parquet,0,272,000000197193.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7a7eb5b80fe2eb8_000000197193.jpg.jpg
cf_train_real_e7a87bc289b97fb3,small,data/HFCF_small_177.parquet,0,2500,0004659.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7a87bc289b97fb3_0004659.png.png
cf_train_real_e7ab0fbab99e58d1,small,data/HFCF_small_153.parquet,0,1181,000000342302.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7ab0fbab99e58d1_000000342302.jpg.jpg
cf_train_real_e7bc826fa466280d,small,data/HFCF_small_177.parquet,0,1915,0002994.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7bc826fa466280d_0002994.png.png
cf_train_real_e7bf6f2804305e0d,small,data/HFCF_small_143.parquet,0,1383,000000019472.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7bf6f2804305e0d_000000019472.jpg.jpg
cf_train_real_e7cc324d676074c9,small,data/HFCF_small_179.parquet,0,2222,0077200.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7cc324d676074c9_0077200.png.png
cf_train_real_e7cd1ce79bda70e8,small,data/HFCF_small_107.parquet,0,1715,30807.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7cd1ce79bda70e8_30807.png.png
cf_train_real_e7d7176734ea21a8,small,data/HFCF_small_125.parquet,0,1342,000000064446.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7d7176734ea21a8_000000064446.jpg.jpg
cf_train_real_e7e1042f9edc1522,small,data/HFCF_small_118.parquet,0,2474,000000477438.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7e1042f9edc1522_000000477438.jpg.jpg
cf_train_real_e7e1315acbd19bbc,small,data/HFCF_small_125.parquet,0,2553,000000578675.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7e1315acbd19bbc_000000578675.jpg.jpg
cf_train_real_e7efd917844bc5c2,small,data/HFCF_small_182.parquet,0,449,0076536.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7efd917844bc5c2_0076536.png.png
cf_train_real_e7f9fe945dc96737,small,data/HFCF_small_123.parquet,0,1756,000000019608.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e7f9fe945dc96737_000000019608.jpg.jpg
cf_train_real_e806ea019f45de4d,small,data/HFCF_small_177.parquet,0,2295,0035907.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e806ea019f45de4d_0035907.png.png
cf_train_real_e80e098bfc4bce8b,small,data/HFCF_small_97.parquet,0,2339,03380.png,PNG,FFHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e80e098bfc4bce8b_03380.png.png
cf_train_real_e814fc6153a73382,small,data/HFCF_small_168.parquet,0,69,0062842.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e814fc6153a73382_0062842.png.png
cf_train_real_e8155d97ea098536,small,data/HFCF_small_145.parquet,0,2508,000000482007.jpg,JPEG,COCO,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e8155d97ea098536_000000482007.jpg.jpg
cf_train_real_e8259102dc0b20ae,small,data/HFCF_small_160.parquet,0,1073,0063118.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e8259102dc0b20ae_0063118.png.png
cf_train_real_e829db2e0b2e1ea6,small,data/HFCF_small_183.parquet,0,2116,0063716.png,PNG,LandscapesHQ,,UNSPECIFIED,train,train,0,Real,not_applicable,train/real/cf_train_real_e829db2e0b2e1ea6_0063716.png.png
